ATENDIMENTO_BAIRRO_NOME,ATENDIMENTO_ANO,OCORRENCIA_MES,NATUREZA1_DESCRICAO,count
ABRANCHES,2017,3,Vias de fato,1
ABRANCHES,2017,4,Abordagem,1
ABRANCHES,2017,4,Ameaça,1
ABRANCHES,2017,4,Apoio,3
ABRANCHES,2017,4,Dano,1
ABRANCHES,2017,4,Violação de Medida Protetiva Lei Maria da Penha,1
ABRANCHES,2017,5,Abordagem,3
ABRANCHES,2017,5,Apoio,1
ABRANCHES,2017,5,Atitude suspeita,2
ABRANCHES,2017,5,Queima a céu aberto,1
ABRANCHES,2017,5,Roubo,1
ABRANCHES,2017,5,Violação de Medida Protetiva Lei Maria da Penha,1
ABRANCHES,2017,6,Abordagem,1
ABRANCHES,2017,6,Agressão física/verbal,1
ABRANCHES,2017,6,Ameaça,1
ABRANCHES,2017,6,Animais,1
ABRANCHES,2017,6,Apoio,2
ABRANCHES,2017,6,Dano,1
ABRANCHES,2017,6,Trânsito,1
ABRANCHES,2017,7,Animais,1
ABRANCHES,2017,7,Apoio,2
ABRANCHES,2017,7,Dano,1
ABRANCHES,2017,7,Furto,1
ABRANCHES,2017,7,Perturbação do sossego,1
ABRANCHES,2017,7,Roubo,2
ABRANCHES,2017,7,Trânsito,1
ABRANCHES,2017,8,Ameaça,2
ABRANCHES,2017,8,Apoio,1
ABRANCHES,2017,8,Invasão,1
ABRANCHES,2017,8,Roubo,2
ABRANCHES,2017,8,Veículo,1
ABRANCHES,2017,8,Violação de Medida Protetiva Lei Maria da Penha,1
ABRANCHES,2017,9,Atitude suspeita,1
ABRANCHES,2017,9,Dano,1
ABRANCHES,2017,9,Orientação,1
ABRANCHES,2017,9,Trânsito,1
ABRANCHES,2017,10,Apoio,2
ABRANCHES,2017,10,Roubo,1
ABRANCHES,2017,10,Vias de fato,1
ABRANCHES,2017,10,Violação de Medida Protetiva Lei Maria da Penha,1
ABRANCHES,2017,11,Dano,2
ABRANCHES,2017,11,Invasão,2
ABRANCHES,2017,11,Roubo,1
ABRANCHES,2017,11,Trânsito,1
ABRANCHES,2017,11,Violação de Medida Protetiva Lei Maria da Penha,3
ABRANCHES,2017,12,Apoio,2
ABRANCHES,2017,12,Invasão,3
ABRANCHES,2017,12,Orientação,1
ABRANCHES,2017,12,Violação de Medida Protetiva Lei Maria da Penha,1
ABRANCHES,2018,1,Abordagem,2
ABRANCHES,2018,1,Avaria em Equipamento/Patrimônio (não intencional),1
ABRANCHES,2018,1,Invasão,2
ABRANCHES,2018,1,Trânsito,2
ABRANCHES,2018,1,Veículo,1
ABRANCHES,2018,2,Abordagem,1
ABRANCHES,2018,2,Apoio,1
ABRANCHES,2018,2,Desinteligência,1
ABRANCHES,2018,2,Invasão,1
ABRANCHES,2018,3,Agressão física/verbal,1
ABRANCHES,2018,3,Alagamento,1
ABRANCHES,2018,3,Apoio,1
ABRANCHES,2018,3,Atitude suspeita,2
ABRANCHES,2018,3,Dano,2
ABRANCHES,2018,3,Desabamento,1
ABRANCHES,2018,3,Desinteligência,1
ABRANCHES,2018,3,Erosão,1
ABRANCHES,2018,3,Furto,2
ABRANCHES,2018,3,Queda de árvore,1
ABRANCHES,2018,3,Ronda,1
ABRANCHES,2018,3,Vias de fato,1
ABRANCHES,2018,4,Abordagem,2
ABRANCHES,2018,4,Apoio,1
ABRANCHES,2018,4,Conduta inconveniente,1
ABRANCHES,2018,4,Dano,1
ABRANCHES,2018,4,Invasão,1
ABRANCHES,2018,4,Perturbação do sossego,1
ABRANCHES,2018,4,Veículo,1
ABRANCHES,2018,4,Violação de Medida Protetiva Lei Maria da Penha,2
ABRANCHES,2018,5,Abordagem,2
ABRANCHES,2018,5,Apoio,4
ABRANCHES,2018,5,Atitude suspeita,2
ABRANCHES,2018,5,Criança perdida/desaparecida,1
ABRANCHES,2018,5,Invasão,2
ABRANCHES,2018,6,Alarmes,1
ABRANCHES,2018,6,Apoio,1
ABRANCHES,2018,6,Dano,2
ABRANCHES,2018,6,Invasão,1
ABRANCHES,2018,6,Vistoria,1
ABRANCHES,2018,7,Abordagem,1
ABRANCHES,2018,7,Apoio,1
ABRANCHES,2018,7,Dano,4
ABRANCHES,2018,7,Invasão,1
ABRANCHES,2018,7,Lesão Corporal,1
ABRANCHES,2018,7,Roubo,1
ABRANCHES,2018,7,Tentativa,1
ABRANCHES,2018,7,Veículo,1
ABRANCHES,2018,8,Abordagem,2
ABRANCHES,2018,8,Alarmes,2
ABRANCHES,2018,8,Apoio,2
ABRANCHES,2018,8,Dano,6
ABRANCHES,2018,8,Invasão,2
ABRANCHES,2018,8,Trânsito,2
ABRANCHES,2018,9,Abordagem,3
ABRANCHES,2018,9,Alarmes,2
ABRANCHES,2018,9,Apoio,2
ABRANCHES,2018,9,Atitude suspeita,2
ABRANCHES,2018,9,Furto,2
ABRANCHES,2018,9,Invasão,3
ABRANCHES,2018,9,Queima a céu aberto,1
ABRANCHES,2018,9,Trânsito,3
ABRANCHES,2018,10,Alarmes,2
ABRANCHES,2018,10,Apoio,1
ABRANCHES,2018,10,Avaria em Equipamento/Patrimônio (não intencional),1
ABRANCHES,2018,10,Dano,3
ABRANCHES,2018,10,Desabamento,1
ABRANCHES,2018,10,Furto,1
ABRANCHES,2018,10,Invasão,1
ABRANCHES,2018,10,Paciente/usuário alterado,2
ABRANCHES,2018,10,Risco de desabamento / desmoronamento,1
ABRANCHES,2018,10,Trânsito,1
ABRANCHES,2018,11,Ameaça,1
ABRANCHES,2018,11,Desinteligência,1
ABRANCHES,2018,11,Furto,1
ABRANCHES,2018,11,Invasão,1
ABRANCHES,2018,11,Roubo,1
ABRANCHES,2018,11,Substância Ilícita,1
ABRANCHES,2018,12,Apoio,2
ABRANCHES,2018,12,Dano,2
ABRANCHES,2018,12,Invasão,4
ABRANCHES,2018,12,Paciente/usuário alterado,1
ABRANCHES,2018,12,Trânsito,2
ABRANCHES,2019,1,Abordagem,1
ABRANCHES,2019,1,Ameaça,1
ABRANCHES,2019,1,Dano,3
ABRANCHES,2019,1,Invasão,3
ABRANCHES,2019,2,Abordagem,1
ABRANCHES,2019,2,Alagamento,1
ABRANCHES,2019,2,Apoio,1
ABRANCHES,2019,2,Atitude suspeita,1
ABRANCHES,2019,2,Constrangimento ilegal,1
ABRANCHES,2019,2,Dano,2
ABRANCHES,2019,2,Invasão,3
ABRANCHES,2019,2,Substância Ilícita,1
ABRANCHES,2019,2,Violação de Medida Protetiva Lei Maria da Penha,1
ABRANCHES,2019,3,Abordagem,1
ABRANCHES,2019,3,Agressão física/verbal,1
ABRANCHES,2019,3,Ameaça,1
ABRANCHES,2019,3,Animais,1
ABRANCHES,2019,3,Atitude suspeita,2
ABRANCHES,2019,3,Dano,4
ABRANCHES,2019,3,Extorsão,1
ABRANCHES,2019,3,Invasão,3
ABRANCHES,2019,3,Trânsito,2
ABRANCHES,2019,4,Abordagem,1
ABRANCHES,2019,4,Agressão física/verbal,3
ABRANCHES,2019,4,Ameaça,1
ABRANCHES,2019,4,Animais,1
ABRANCHES,2019,4,Apoio,3
ABRANCHES,2019,4,Atitude suspeita,2
ABRANCHES,2019,4,Dano,2
ABRANCHES,2019,4,Embriaguez,1
ABRANCHES,2019,4,Invasão,1
ABRANCHES,2019,4,Substância Ilícita,1
ABRANCHES,2019,4,Trânsito,2
ABRANCHES,2019,5,Abordagem,1
ABRANCHES,2019,5,Agressão física/verbal,1
ABRANCHES,2019,5,Alarmes,1
ABRANCHES,2019,5,Apoio,5
ABRANCHES,2019,5,Invasão,2
ABRANCHES,2019,5,Roubo,1
ABRANCHES,2019,5,Trânsito,1
ABRANCHES,2019,5,Veículo,1
ABRANCHES,2019,6,Ameaça,2
ABRANCHES,2019,6,Apoio,1
ABRANCHES,2019,6,Dano,1
ABRANCHES,2019,6,Fornecimento de Lona,1
ABRANCHES,2019,6,Invasão,2
ABRANCHES,2019,6,Perturbação do sossego,1
ABRANCHES,2019,6,Tentativa,1
ABRANCHES,2019,6,Violação de Medida Protetiva Lei Maria da Penha,1
ABRANCHES,2019,7,Agressão física/verbal,1
ABRANCHES,2019,7,Apoio,1
ABRANCHES,2019,7,Dano,2
ABRANCHES,2019,7,Ronda,1
ABRANCHES,2019,7,Violação de Medida Protetiva Lei Maria da Penha,1
ABRANCHES,2019,8,Agressão física/verbal,1
ABRANCHES,2019,8,Ameaça,1
ABRANCHES,2019,8,Apoio,3
ABRANCHES,2019,8,Dano,1
ABRANCHES,2019,8,Desinteligência,1
ABRANCHES,2019,8,Invasão,1
ABRANCHES,2019,8,Queima a céu aberto,2
ABRANCHES,2019,8,Risco de acidente / à vida,1
ABRANCHES,2019,8,Roubo,2
ABRANCHES,2019,8,Tentativa,1
ABRANCHES,2019,8,Trânsito,1
ABRANCHES,2019,8,Veículo,1
ABRANCHES,2019,8,Violação de Medida Protetiva Lei Maria da Penha,1
ABRANCHES,2019,8,Vistoria,1
ABRANCHES,2019,9,Ameaça,1
ABRANCHES,2019,9,Apoio,1
ABRANCHES,2019,9,Fornecimento de Lona,5
ABRANCHES,2019,9,Roubo,1
ABRANCHES,2019,9,Veículo,1
ABRANCHES,2019,10,Apoio,3
ABRANCHES,2019,10,Atitude suspeita,1
ABRANCHES,2019,10,Dano,1
ABRANCHES,2019,10,Invasão,3
ABRANCHES,2019,10,Queima a céu aberto,1
ABRANCHES,2019,10,Roubo,1
ABRANCHES,2019,10,Trânsito,1
ABRANCHES,2019,11,Animais,1
ABRANCHES,2019,11,Apoio,1
ABRANCHES,2019,11,Invasão,2
ABRANCHES,2019,11,Trânsito,1
ABRANCHES,2019,11,Violação de Medida Protetiva Lei Maria da Penha,1
AGUAS BELAS,2019,4,Escolta,1
AHÚ,2009,1,Animais,1
AHÚ,2009,1,Apoio,1
AHÚ,2009,1,Dano,2
AHÚ,2009,1,Perturbação do sossego,2
AHÚ,2009,2,Dano,1
AHÚ,2009,3,AIFU,1
AHÚ,2009,3,Averiguação,2
AHÚ,2009,3,Dano,2
AHÚ,2009,3,Perturbação do sossego,2
AHÚ,2009,3,Poluição visual/ambiental,1
AHÚ,2009,4,Dano,1
AHÚ,2009,5,AIFU,1
AHÚ,2009,5,Averiguação,1
AHÚ,2009,5,Perturbação do sossego,2
AHÚ,2009,5,Queima a céu aberto,1
AHÚ,2009,5,Roubo,1
AHÚ,2009,6,Dano,1
AHÚ,2009,6,Perturbação do sossego,1
AHÚ,2009,7,Dano,2
AHÚ,2009,7,Desabamento,1
AHÚ,2009,7,Perturbação do sossego,1
AHÚ,2009,8,Animais,1
AHÚ,2009,8,Apoio,1
AHÚ,2009,8,Dano,2
AHÚ,2009,9,Animais,3
AHÚ,2009,9,Dano,1
AHÚ,2009,9,Perturbação do sossego,2
AHÚ,2009,10,Invasão,1
AHÚ,2009,10,Perturbação do sossego,1
AHÚ,2009,11,AIFU,1
AHÚ,2009,11,Animais,1
AHÚ,2009,11,Perturbação do sossego,1
AHÚ,2009,12,Dano,2
AHÚ,2009,12,Perturbação do sossego,1
AHÚ,2009,12,Substância Ilícita,1
AHÚ,2009,12,Trânsito,1
AHÚ,2010,1,Dano,2
AHÚ,2010,1,Substância Ilícita,1
AHÚ,2010,2,AIFU,1
AHÚ,2010,2,Alagamento,1
AHÚ,2010,2,Dano,1
AHÚ,2010,2,Perturbação do sossego,2
AHÚ,2010,2,Queda de árvore,1
AHÚ,2010,3,Animais,1
AHÚ,2010,3,Dano,1
AHÚ,2010,3,Invasão,1
AHÚ,2010,3,Trânsito,1
AHÚ,2010,4,Alagamento,1
AHÚ,2010,4,Averiguação (Defesa Civil),1
AHÚ,2010,4,Perturbação do sossego,1
AHÚ,2010,4,Trânsito,1
AHÚ,2010,5,Abordagem,1
AHÚ,2010,5,Perturbação do sossego,1
AHÚ,2010,6,Averiguação,1
AHÚ,2010,6,Dano,2
AHÚ,2010,6,Perturbação do sossego,4
AHÚ,2010,6,Trânsito,1
AHÚ,2010,7,Perturbação do sossego,1
AHÚ,2010,7,Substância Ilícita,3
AHÚ,2010,8,Abordagem,1
AHÚ,2010,8,Animais,1
AHÚ,2010,8,Dano,1
AHÚ,2010,8,Perturbação do sossego,1
AHÚ,2010,8,Substância Ilícita,3
AHÚ,2010,8,Trânsito,1
AHÚ,2010,9,Animais,3
AHÚ,2010,9,Dano,1
AHÚ,2010,9,Perturbação do sossego,2
AHÚ,2010,9,Substância Ilícita,3
AHÚ,2010,10,Animais,1
AHÚ,2010,10,Dano,1
AHÚ,2010,10,Perturbação do sossego,1
AHÚ,2010,10,Substância Ilícita,3
AHÚ,2010,10,Trânsito,1
AHÚ,2010,11,Abordagem,1
AHÚ,2010,11,Agressão física/verbal,1
AHÚ,2010,11,Dano,3
AHÚ,2010,11,Perturbação do sossego,1
AHÚ,2010,11,Substância Ilícita,1
AHÚ,2010,12,Atitude suspeita,1
AHÚ,2010,12,Perturbação do sossego,1
AHÚ,2011,1,Abordagem,1
AHÚ,2011,1,Animais,1
AHÚ,2011,1,Dano,1
AHÚ,2011,2,Animais,1
AHÚ,2011,2,Apoio,1
AHÚ,2011,2,Dano,2
AHÚ,2011,2,Perturbação do sossego,2
AHÚ,2011,2,Substância Ilícita,1
AHÚ,2011,3,Animais,3
AHÚ,2011,3,Apoio,1
AHÚ,2011,3,Substância Ilícita,2
AHÚ,2011,4,Animais,2
AHÚ,2011,4,Dano,1
AHÚ,2011,4,Queima a céu aberto,1
AHÚ,2011,4,Substância Ilícita,1
AHÚ,2011,5,Achado,1
AHÚ,2011,5,Animais,1
AHÚ,2011,5,Queda de árvore,1
AHÚ,2011,5,Substância Ilícita,4
AHÚ,2011,6,Abordagem,1
AHÚ,2011,6,Queda de árvore,1
AHÚ,2011,6,Substância Ilícita,2
AHÚ,2011,7,Alagamento,1
AHÚ,2011,7,Animais,1
AHÚ,2011,7,Dano,1
AHÚ,2011,8,Dano,1
AHÚ,2011,8,Substância Ilícita,1
AHÚ,2011,9,Atitude suspeita,1
AHÚ,2011,9,Substância Ilícita,3
AHÚ,2011,9,Substância Lícita,1
AHÚ,2011,10,Dano,1
AHÚ,2011,10,Furto,1
AHÚ,2011,10,Trânsito,1
AHÚ,2011,11,Dano,1
AHÚ,2011,12,Animais,2
AHÚ,2011,12,Substância Ilícita,1
AHÚ,2012,1,Perturbação do sossego,1
AHÚ,2012,1,Trânsito,1
AHÚ,2012,2,Animais,1
AHÚ,2012,2,Dano,1
AHÚ,2012,2,Destelhamento,1
AHÚ,2012,2,Substância Ilícita,1
AHÚ,2012,3,Abordagem,1
AHÚ,2012,3,Achado,1
AHÚ,2012,3,Apoio,1
AHÚ,2012,3,Dano,1
AHÚ,2012,3,Substância Ilícita,2
AHÚ,2012,3,Trânsito,1
AHÚ,2012,3,Vistoria,1
AHÚ,2012,4,Abordagem,1
AHÚ,2012,4,Animais,3
AHÚ,2012,4,Apoio,1
AHÚ,2012,4,Substância Ilícita,2
AHÚ,2012,5,Dano,2
AHÚ,2012,5,Desinteligência,1
AHÚ,2012,5,Substância Ilícita,2
AHÚ,2012,6,Achado,1
AHÚ,2012,6,Animais,1
AHÚ,2012,6,Dano,1
AHÚ,2012,6,Trânsito,1
AHÚ,2012,7,Apoio,3
AHÚ,2012,8,Apoio,1
AHÚ,2012,8,Dano,5
AHÚ,2012,8,Tentativa,1
AHÚ,2012,8,Trânsito,1
AHÚ,2012,9,Apoio,1
AHÚ,2012,9,Atitude suspeita,1
AHÚ,2012,9,Dano,2
AHÚ,2012,9,Substância Ilícita,1
AHÚ,2012,10,Invasão,1
AHÚ,2012,10,Substância Ilícita,1
AHÚ,2012,10,Trânsito,1
AHÚ,2012,11,Apoio,1
AHÚ,2012,11,Perturbação do sossego,2
AHÚ,2012,11,Queima a céu aberto,1
AHÚ,2012,12,Animais,1
AHÚ,2012,12,Depósito irregular,1
AHÚ,2012,12,Desabamento,1
AHÚ,2012,12,Perturbação do sossego,1
AHÚ,2012,12,Queda de árvore,7
AHÚ,2012,12,Trânsito,1
AHÚ,2013,1,Apoio,1
AHÚ,2013,1,Atitude suspeita,1
AHÚ,2013,1,Dano,1
AHÚ,2013,1,Disparo de arma,1
AHÚ,2013,1,Roubo,1
AHÚ,2013,1,Substância Ilícita,1
AHÚ,2013,2,Apoio,2
AHÚ,2013,2,Dano,3
AHÚ,2013,2,Risco de desabamento / desmoronamento,1
AHÚ,2013,2,Substância Ilícita,3
AHÚ,2013,3,Animais,1
AHÚ,2013,3,Corte irregular de árvore,1
AHÚ,2013,3,Dano,2
AHÚ,2013,3,Orientação,1
AHÚ,2013,4,Abordagem,1
AHÚ,2013,4,Dano,3
AHÚ,2013,4,Substância Ilícita,1
AHÚ,2013,5,Achado,1
AHÚ,2013,5,Dano,2
AHÚ,2013,5,Substância Ilícita,1
AHÚ,2013,5,Trânsito,1
AHÚ,2013,5,Vias de fato,1
AHÚ,2013,6,Alarmes,1
AHÚ,2013,6,Animais,3
AHÚ,2013,6,Dano,3
AHÚ,2013,6,Invasão,1
AHÚ,2013,6,Roubo,1
AHÚ,2013,6,Trânsito,1
AHÚ,2013,6,Veículo,1
AHÚ,2013,7,Dano,1
AHÚ,2013,7,Invasão,1
AHÚ,2013,7,Perturbação do sossego,1
AHÚ,2013,7,Queda de árvore,1
AHÚ,2013,7,Queima a céu aberto,1
AHÚ,2013,7,Substância Ilícita,1
AHÚ,2013,8,Apoio,1
AHÚ,2013,8,Atitude suspeita,1
AHÚ,2013,8,Dano,2
AHÚ,2013,8,Roubo,1
AHÚ,2013,9,Animais,2
AHÚ,2013,9,Risco de desabamento / desmoronamento,1
AHÚ,2013,9,Veículo,1
AHÚ,2013,10,Atitude suspeita,1
AHÚ,2013,10,Dano,1
AHÚ,2013,10,Perturbação do sossego,1
AHÚ,2013,10,Roubo,1
AHÚ,2013,11,Risco de queda de árvore,1
AHÚ,2013,11,Substância Ilícita,1
AHÚ,2013,12,Animais,1
AHÚ,2014,1,Dano,2
AHÚ,2014,2,Perturbação do sossego,1
AHÚ,2014,2,Substância Ilícita,1
AHÚ,2014,3,Apoio,1
AHÚ,2014,3,Substância Ilícita,1
AHÚ,2014,4,Animais,1
AHÚ,2014,4,Dano,1
AHÚ,2014,4,Invasão,1
AHÚ,2014,4,Perturbação do sossego,1
AHÚ,2014,5,Dano,1
AHÚ,2014,5,Perturbação do sossego,3
AHÚ,2014,5,Vistoria,1
AHÚ,2014,6,Apoio,1
AHÚ,2014,6,Substância Ilícita,1
AHÚ,2014,7,Abordagem,1
AHÚ,2014,7,Apoio,1
AHÚ,2014,7,Dano,1
AHÚ,2014,7,Invasão,1
AHÚ,2014,7,Veículo,1
AHÚ,2014,8,Abordagem,1
AHÚ,2014,8,Apoio,1
AHÚ,2014,8,Dano,3
AHÚ,2014,8,Perturbação do sossego,1
AHÚ,2014,8,Substância Ilícita,3
AHÚ,2014,8,Tentativa,1
AHÚ,2014,8,Trânsito,2
AHÚ,2014,9,Apoio,1
AHÚ,2014,9,Perturbação do sossego,2
AHÚ,2014,9,Substância Ilícita,1
AHÚ,2014,10,Abordagem,1
AHÚ,2014,10,Animais,1
AHÚ,2014,10,Dano,1
AHÚ,2014,11,Dano,1
AHÚ,2014,11,Risco de queda de árvore,1
AHÚ,2014,11,Substância Ilícita,1
AHÚ,2014,12,Perturbação do sossego,1
AHÚ,2014,12,Vias de fato,1
AHÚ,2015,1,Dano,1
AHÚ,2015,1,Invasão,1
AHÚ,2015,1,Substância Ilícita,1
AHÚ,2015,2,Apoio,1
AHÚ,2015,2,Destelhamento,1
AHÚ,2015,2,Perturbação do sossego,1
AHÚ,2015,3,Ameaça,2
AHÚ,2015,3,Perturbação do sossego,3
AHÚ,2015,3,Veículo,1
AHÚ,2015,3,Vias de fato,1
AHÚ,2015,4,Abordagem,1
AHÚ,2015,4,Apoio,2
AHÚ,2015,4,Dano,1
AHÚ,2015,4,Substância Ilícita,1
AHÚ,2015,5,Ameaça,1
AHÚ,2015,5,Atitude suspeita,1
AHÚ,2015,5,Dano,3
AHÚ,2015,5,Orientação,1
AHÚ,2015,5,Roubo,1
AHÚ,2015,5,Situação de risco,1
AHÚ,2015,5,Trânsito,1
AHÚ,2015,6,Animais,1
AHÚ,2015,6,Atitude suspeita,1
AHÚ,2015,6,Trânsito,1
AHÚ,2015,7,Substância Ilícita,1
AHÚ,2015,7,Substância Lícita,1
AHÚ,2015,8,Dano,2
AHÚ,2015,8,Material abandonado,1
AHÚ,2015,8,Perturbação do sossego,1
AHÚ,2015,8,Roubo,1
AHÚ,2015,9,Abordagem,1
AHÚ,2015,9,Agressão física/verbal,1
AHÚ,2015,9,Dano,2
AHÚ,2015,9,Roubo,2
AHÚ,2015,10,Alagamento,1
AHÚ,2015,10,Ameaça,1
AHÚ,2015,10,Animais,1
AHÚ,2015,10,Apoio,2
AHÚ,2015,10,Furto,1
AHÚ,2015,10,Roubo,1
AHÚ,2015,11,Apoio,1
AHÚ,2015,11,Roubo,1
AHÚ,2015,12,Abordagem,1
AHÚ,2015,12,Perturbação do sossego,1
AHÚ,2016,1,Agressão física/verbal,2
AHÚ,2016,1,Animais,1
AHÚ,2016,1,Apoio,1
AHÚ,2016,1,Crime ambiental,1
AHÚ,2016,1,Dano,1
AHÚ,2016,1,Perturbação do sossego,1
AHÚ,2016,2,Dano,1
AHÚ,2016,2,Queima a céu aberto,2
AHÚ,2016,3,Animais,1
AHÚ,2016,3,Atitude suspeita,1
AHÚ,2016,3,Dano,1
AHÚ,2016,3,Invasão,1
AHÚ,2016,3,Perturbação do sossego,2
AHÚ,2016,3,Trânsito,1
AHÚ,2016,4,Abordagem,1
AHÚ,2016,4,Animais,1
AHÚ,2016,4,Apoio,2
AHÚ,2016,4,Arrastão,1
AHÚ,2016,5,Apoio,1
AHÚ,2016,5,Exploração de menores,1
AHÚ,2016,5,Roubo,1
AHÚ,2016,5,Trânsito,1
AHÚ,2016,6,Atitude suspeita,1
AHÚ,2016,8,Abordagem,1
AHÚ,2016,8,Dano,1
AHÚ,2016,8,Trânsito,1
AHÚ,2016,9,Apoio,1
AHÚ,2016,9,Trânsito,1
AHÚ,2016,9,Veículo,1
AHÚ,2016,10,Bueiro aberto/sem tampa,1
AHÚ,2016,10,Trânsito,1
AHÚ,2016,12,Abordagem,2
AHÚ,2016,12,Animais,1
AHÚ,2016,12,Atitude suspeita,1
AHÚ,2016,12,Dano,1
AHÚ,2016,12,Invasão,1
AHÚ,2016,12,Roubo,1
AHÚ,2017,1,Perturbação do sossego,1
AHÚ,2017,1,Roubo,1
AHÚ,2017,2,Abordagem,2
AHÚ,2017,2,Apoio,1
AHÚ,2017,2,Escolta,1
AHÚ,2017,2,Orientação,1
AHÚ,2017,3,Ameaça,1
AHÚ,2017,3,Dano,1
AHÚ,2017,3,Substância Ilícita,1
AHÚ,2017,4,Ameaça,1
AHÚ,2017,4,Apoio,2
AHÚ,2017,5,Abordagem,1
AHÚ,2017,5,Atitude suspeita,1
AHÚ,2017,5,Invasão,1
AHÚ,2017,6,Perturbação do sossego,1
AHÚ,2017,7,Abordagem,1
AHÚ,2017,7,Averiguação (Defesa Civil),1
AHÚ,2017,8,Abordagem,1
AHÚ,2017,8,Ameaça,1
AHÚ,2017,8,Apoio,1
AHÚ,2017,8,Queima a céu aberto,1
AHÚ,2017,8,Roubo,1
AHÚ,2017,9,Abordagem,1
AHÚ,2017,9,Apoio,2
AHÚ,2017,9,Dano,1
AHÚ,2017,9,Queima a céu aberto,2
AHÚ,2017,9,Trânsito,1
AHÚ,2017,10,Abordagem,1
AHÚ,2017,11,Atitude suspeita,1
AHÚ,2017,11,Depósito irregular,1
AHÚ,2017,11,Invasão,1
AHÚ,2017,12,Apoio,1
AHÚ,2017,12,Violação de Medida Protetiva Lei Maria da Penha,1
AHÚ,2018,1,Atitude suspeita,1
AHÚ,2018,1,Substância Ilícita,1
AHÚ,2018,1,Trânsito,1
AHÚ,2018,2,Crime ambiental,1
AHÚ,2018,2,Tentativa,1
AHÚ,2018,2,Trânsito,1
AHÚ,2018,3,Substância Ilícita,1
AHÚ,2018,3,Vistoria,1
AHÚ,2018,4,Abordagem,2
AHÚ,2018,4,Animais,1
AHÚ,2018,4,Atitude suspeita,2
AHÚ,2018,4,Perturbação do sossego,1
AHÚ,2018,5,Apoio,2
AHÚ,2018,5,Dano,1
AHÚ,2018,5,Queima a céu aberto,4
AHÚ,2018,5,Substância Ilícita,4
AHÚ,2018,5,Violação de Medida Protetiva Lei Maria da Penha,1
AHÚ,2018,5,Vistoria,1
AHÚ,2018,6,Abordagem,1
AHÚ,2018,6,Apoio,4
AHÚ,2018,6,Arrastão,1
AHÚ,2018,6,Atitude suspeita,1
AHÚ,2018,6,Dano,1
AHÚ,2018,6,Orientação,1
AHÚ,2018,6,Substância Ilícita,1
AHÚ,2018,6,Trânsito,1
AHÚ,2018,7,Abordagem,2
AHÚ,2018,7,Dano,1
AHÚ,2018,7,Furto,1
AHÚ,2018,7,Orientação,1
AHÚ,2018,7,Queima a céu aberto,3
AHÚ,2018,7,Substância Ilícita,1
AHÚ,2018,8,Abordagem,3
AHÚ,2018,8,Apoio,1
AHÚ,2018,8,Atitude suspeita,1
AHÚ,2018,8,Desinteligência,1
AHÚ,2018,8,Orientação,1
AHÚ,2018,8,Violação de Medida Protetiva Lei Maria da Penha,1
AHÚ,2018,9,Trânsito,1
AHÚ,2018,9,Veículo,1
AHÚ,2018,9,Violação de Medida Protetiva Lei Maria da Penha,1
AHÚ,2018,10,Abandono de incapaz,1
AHÚ,2018,10,Apoio,2
AHÚ,2018,10,Dano,1
AHÚ,2018,10,Substância Ilícita,1
AHÚ,2018,10,Substância Lícita,1
AHÚ,2018,10,Violação de Medida Protetiva Lei Maria da Penha,1
AHÚ,2018,11,Apoio,4
AHÚ,2018,11,Atitude suspeita,2
AHÚ,2018,11,Queima a céu aberto,1
AHÚ,2018,11,Veículo,1
AHÚ,2018,11,Vistoria,1
AHÚ,2018,12,Abordagem,1
AHÚ,2018,12,Roubo,1
AHÚ,2018,12,Trânsito,1
AHÚ,2019,1,Abandono de incapaz,1
AHÚ,2019,1,Abordagem,2
AHÚ,2019,1,Apoio,1
AHÚ,2019,1,Queda de árvore,1
AHÚ,2019,1,Queima a céu aberto,1
AHÚ,2019,1,Ronda,1
AHÚ,2019,1,Trânsito,1
AHÚ,2019,2,Apoio,1
AHÚ,2019,2,Importunação sexual,1
AHÚ,2019,2,Substância Ilícita,1
AHÚ,2019,3,Apoio,1
AHÚ,2019,3,Atitude suspeita,2
AHÚ,2019,3,Dano,1
AHÚ,2019,4,Abordagem,1
AHÚ,2019,4,Alarmes,1
AHÚ,2019,4,Apoio,2
AHÚ,2019,4,Invasão,1
AHÚ,2019,5,Apoio,2
AHÚ,2019,5,Fornecimento de Lona,1
AHÚ,2019,5,Invasão,1
AHÚ,2019,5,Violação de Medida Protetiva Lei Maria da Penha,1
AHÚ,2019,6,Invasão,1
AHÚ,2019,7,Ameaça,1
AHÚ,2019,7,Apoio,3
AHÚ,2019,7,Furto,1
AHÚ,2019,7,Invasão,1
AHÚ,2019,7,Violação de Medida Protetiva Lei Maria da Penha,2
AHÚ,2019,8,Apoio,1
AHÚ,2019,8,Estelionato,1
AHÚ,2019,8,Orientação,1
AHÚ,2019,8,Violação de Medida Protetiva Lei Maria da Penha,1
AHÚ,2019,9,Fornecimento de Lona,1
AHÚ,2019,10,Trânsito,1
AHÚ,2019,10,Veículo,1
AHÚ,2019,11,Apoio,2
ALTO BOQUEIRÃO,2009,1,Alagamento,2
ALTO BOQUEIRÃO,2009,1,Animais,8
ALTO BOQUEIRÃO,2009,1,Apoio,4
ALTO BOQUEIRÃO,2009,1,Atitude suspeita,1
ALTO BOQUEIRÃO,2009,1,Averiguação,4
